,topic_match,senti,length,sat
3283,1,1.0,29,0
3284,0,1.0,120,1
3285,1,1.0,63,1
3286,1,1.0,29,0
3287,0,1.0,49,0
3288,1,1.0,47,0
3289,1,1.0,55,1
3290,0,1.0,38,0
3291,1,1.0,61,0
3292,1,1.0,18,0
3293,0,1.0,140,1
3294,1,1.0,98,1
3295,1,1.0,106,1
3296,0,1.0,137,1
3297,1,1.0,46,0
3298,1,1.0,48,0
3299,1,1.0,135,0
3300,1,1.0,18,0
3301,1,1.0,77,1
3302,0,1.0,64,0
3303,1,1.0,21,0
3304,1,1.0,116,1
3305,1,1.0,126,1
3306,1,1.0,48,0
3307,1,1.0,130,1
3308,1,1.0,116,1
3309,1,1.0,171,1
3310,1,1.0,33,0
3311,1,1.0,48,0
3312,0,1.0,29,0
3313,0,1.0,149,1
3314,0,1.0,79,0
3315,0,1.0,50,0
3316,0,1.0,28,0
3317,1,1.0,38,0
3318,1,1.0,40,0
3319,1,1.0,37,0
3320,1,1.0,120,1
3321,1,1.0,32,0
3322,1,1.0,59,0
3323,0,1.0,66,1
3324,1,1.0,74,0
3325,0,1.0,56,0
3326,0,1.0,158,1
3327,0,1.0,29,0
3328,1,1.0,43,0
3329,1,1.0,145,1
3330,1,1.0,71,0
3331,1,1.0,46,0
3332,0,1.0,75,1
3333,0,1.0,62,0
3334,0,1.0,105,1
3335,1,1.0,126,1
3336,1,1.0,23,0
3337,1,1.0,50,0
3338,0,1.0,71,1
3339,0,1.0,24,0
3340,1,1.0,65,0
3341,1,1.0,206,1
3342,1,1.0,44,0
3343,1,1.0,82,1
3344,0,1.0,38,0
3345,1,1.0,141,1
3346,1,1.0,90,1
3347,1,1.0,132,1
3348,0,1.0,30,0
3349,1,1.0,177,1
3350,1,1.0,90,1
3351,0,1.0,54,0
3352,1,1.0,196,1
3353,1,1.0,49,0
3354,0,1.0,216,1
3355,0,1.0,29,0
3356,1,1.0,93,1
3357,1,1.0,66,1
3358,1,1.0,21,0
3359,0,1.0,50,1
3360,1,1.0,49,0
3361,1,1.0,43,0
3362,1,1.0,85,0
3363,1,1.0,180,0
3364,1,1.0,20,0
3365,1,1.0,22,0
3366,0,1.0,158,1
3367,1,1.0,63,1
3368,1,1.0,199,0
3369,1,1.0,31,0
3370,1,1.0,46,0
3371,1,1.0,93,0
3372,1,1.0,127,1
3373,1,1.0,68,0
3374,1,1.0,16,0
3375,1,1.0,64,0
3376,0,1.0,64,0
3377,1,1.0,176,1
3378,1,1.0,79,0
3379,1,1.0,103,1
3380,0,1.0,65,0
3381,1,1.0,179,1
3382,1,1.0,77,0
3383,0,1.0,104,1
3384,1,1.0,62,1
3385,1,1.0,25,0
3386,0,1.0,135,1
3387,1,1.0,151,1
3388,1,1.0,37,0
3389,1,1.0,88,1
3390,0,1.0,103,1
3391,1,1.0,54,0
3392,1,1.0,100,1
3393,1,1.0,157,1
3394,1,1.0,70,1
3395,1,1.0,40,1
3396,1,1.0,26,0
3397,0,1.0,24,0
3398,1,1.0,76,0
3399,0,1.0,91,1
3400,1,1.0,70,0
3401,0,1.0,53,0
3402,1,1.0,76,0
3403,1,1.0,38,0
3404,0,1.0,73,0
3405,1,1.0,52,0
3406,1,1.0,50,0
3407,0,1.0,72,1
3408,1,1.0,46,1
3409,0,1.0,41,0
3410,1,1.0,98,1
3411,1,1.0,140,1
3412,1,1.0,37,0
3413,1,1.0,60,1
3414,0,1.0,64,0
3415,1,1.0,93,0
3416,0,1.0,49,0
3417,1,1.0,51,0
3418,1,1.0,28,0
3419,0,1.0,152,1
3420,1,1.0,149,1
3421,1,1.0,85,1
3422,0,1.0,69,0
3423,1,1.0,85,1
3424,1,1.0,59,0
3425,1,1.0,41,0
3426,1,1.0,48,0
3427,1,1.0,56,0
3428,1,1.0,17,0
3429,1,1.0,78,1
3430,1,1.0,82,1
3431,1,1.0,60,0
3432,0,1.0,90,0
3433,1,1.0,26,0
3434,0,1.0,95,1
3435,1,1.0,37,0
3436,0,1.0,33,0
3437,1,1.0,15,0
3438,0,1.0,93,1
3439,1,1.0,73,0
3440,1,1.0,29,0
3441,1,1.0,17,0
3442,1,1.0,37,1
3443,1,1.0,82,1
3444,1,1.0,40,0
3445,1,1.0,100,1
3446,0,1.0,41,0
3447,0,1.0,43,0
3448,1,1.0,51,0
3449,1,1.0,100,1
3450,0,1.0,75,1
3451,1,1.0,59,0
3452,1,1.0,84,1
3453,1,1.0,140,1
3454,1,1.0,79,1
3455,0,1.0,89,0
3456,1,1.0,116,1
3457,1,1.0,134,1
3458,1,1.0,38,0
3459,0,1.0,84,1
3460,1,1.0,41,0
3461,1,1.0,156,1
3462,1,1.0,26,0
3463,1,1.0,14,0
3464,1,1.0,138,1
3465,1,1.0,11,0
3466,1,1.0,31,0
3467,0,1.0,51,0
3468,1,1.0,17,0
3469,1,1.0,47,0
3470,0,1.0,26,0
3471,1,1.0,63,0
3472,1,1.0,82,1
3473,1,1.0,39,0
3474,0,1.0,71,0
3475,0,1.0,37,0
3476,1,1.0,76,1
3477,1,1.0,66,0
3478,0,1.0,70,0
3479,1,1.0,85,1
3480,1,1.0,23,0
3481,0,1.0,40,0
3482,1,1.0,160,0
3483,1,1.0,36,0
3484,1,1.0,15,0
3485,0,1.0,31,0
3486,1,1.0,13,0
3487,1,1.0,54,0
3488,0,1.0,179,0
3489,1,1.0,42,0
3490,1,1.0,115,1
3491,1,1.0,39,0
3492,1,1.0,47,0
3493,0,1.0,33,0
3494,0,1.0,91,0
3495,1,1.0,19,0
3496,1,1.0,97,0
3497,1,1.0,91,1
3498,0,1.0,63,1
3499,1,1.0,109,1
3500,1,1.0,15,0
3501,1,1.0,19,0
3502,1,1.0,122,1
3503,1,1.0,100,1
3504,1,1.0,57,0
3505,1,1.0,31,0
3506,0,1.0,59,0
3507,1,1.0,77,1
3508,1,1.0,77,1
3509,1,1.0,43,0
3510,1,1.0,21,0
3511,1,1.0,107,1
3512,1,1.0,60,1
3513,1,1.0,17,0
3514,1,1.0,63,1
3515,1,1.0,16,0
3516,1,1.0,64,1
3517,0,1.0,215,1
3518,1,1.0,140,1
3519,0,1.0,43,0
3520,0,1.0,106,1
3521,1,1.0,71,1
3522,1,1.0,96,1
3523,1,1.0,43,0
3524,1,1.0,89,0
3525,1,1.0,60,0
3526,1,1.0,90,0
3527,0,1.0,122,1
3528,1,1.0,140,1
3529,0,1.0,39,0
3530,1,1.0,40,0
3531,0,1.0,69,0
3532,0,1.0,126,1
3533,0,1.0,160,1
3534,1,1.0,43,0
3535,0,1.0,88,0
3536,1,1.0,22,0
3537,0,1.0,81,1
3538,0,1.0,27,0
3539,1,1.0,42,0
3540,0,1.0,39,0
3541,1,1.0,44,0
3542,1,1.0,19,0
3543,0,1.0,85,0
3544,1,1.0,43,0
3545,1,1.0,30,0
3546,1,1.0,35,0
3547,1,1.0,177,1
3548,1,1.0,47,0
3549,0,1.0,57,0
3550,1,1.0,16,0
3551,1,1.0,69,0
3552,0,1.0,27,0
3553,1,1.0,33,0
3554,1,1.0,38,0
3555,1,1.0,68,1
3556,1,1.0,210,1
3557,1,1.0,59,0
3558,1,1.0,117,1
3559,1,1.0,106,1
3560,1,1.0,70,0
3561,0,1.0,33,0
3562,0,1.0,22,0
3563,0,1.0,93,1
3564,1,1.0,113,1
3565,0,1.0,33,0
3566,0,1.0,60,0
3567,1,1.0,39,0
3568,1,1.0,116,0
3569,1,1.0,82,0
3570,0,1.0,54,0
3571,1,1.0,84,1
3572,0,1.0,93,1
3573,1,1.0,54,0
3574,0,1.0,47,0
3575,1,1.0,71,0
3576,0,1.0,68,0
3577,0,1.0,25,0
3578,1,1.0,76,0
3579,1,1.0,15,0
3580,1,1.0,34,0
3581,1,1.0,98,1
3582,0,1.0,208,1
3583,1,1.0,42,0
3584,1,1.0,110,1
3585,1,1.0,65,1
3586,0,1.0,54,0
3587,0,1.0,137,1
3588,0,1.0,92,0
3589,0,1.0,77,1
3590,1,1.0,107,1
3591,0,1.0,108,0
3592,0,1.0,142,1
3593,1,1.0,92,0
3594,1,1.0,113,1
3595,1,1.0,130,1
3596,0,1.0,22,0
3597,1,1.0,24,0
3598,1,1.0,38,0
3599,1,1.0,108,1
3600,1,1.0,73,0
3601,1,1.0,90,1
3602,1,1.0,134,0
3603,0,1.0,113,1
3604,1,1.0,197,1
3605,1,1.0,200,0
3606,0,1.0,32,0
3607,1,1.0,207,0
3608,1,1.0,200,1
3609,1,1.0,54,0
3610,0,1.0,68,1
3611,0,1.0,63,0
3612,1,1.0,36,0
3613,0,1.0,24,0
3614,1,1.0,179,1
3615,0,1.0,54,0
3616,1,1.0,88,1
3617,1,1.0,10,0
3618,0,1.0,118,1
3619,0,1.0,39,0
3620,0,1.0,44,0
3621,1,1.0,111,1
3622,0,1.0,36,0
3623,1,1.0,91,0
3624,1,1.0,146,1
3625,0,1.0,92,1
3626,1,1.0,135,0
3627,0,1.0,43,0
3628,1,1.0,64,0
3629,0,1.0,60,0
3630,1,1.0,45,0
3631,0,1.0,99,1
3632,1,1.0,27,0
3633,1,1.0,72,0
3634,0,1.0,76,0
3635,1,1.0,41,0
3636,0,1.0,51,0
3637,1,1.0,39,0
3638,1,1.0,36,0
3639,1,1.0,112,1
3640,1,1.0,44,0
3641,0,1.0,62,0
3642,1,1.0,88,0
3643,0,1.0,34,0
3644,1,1.0,56,0
3645,0,1.0,30,0
3646,1,1.0,49,0
3647,1,1.0,147,0
3648,0,1.0,52,0
3649,1,1.0,96,1
3650,0,1.0,44,0
3651,0,1.0,48,0
3652,1,1.0,28,0
3653,1,1.0,15,0
3654,1,1.0,41,0
3655,0,1.0,57,0
3656,0,1.0,36,0
3657,1,1.0,109,0
3658,0,1.0,67,0
3659,0,1.0,56,0
3660,1,1.0,38,0
3661,1,1.0,53,0
3662,0,1.0,139,1
3663,1,1.0,111,0
3664,1,1.0,25,0
3665,0,1.0,51,0
3666,1,1.0,48,0
3667,0,1.0,117,1
3668,1,1.0,60,0
3669,1,1.0,22,0
3670,1,1.0,51,0
3671,1,1.0,149,1
3672,1,1.0,53,0
3673,1,1.0,79,1
3674,0,1.0,41,0
3675,0,1.0,51,0
3676,0,1.0,128,1
3677,0,1.0,90,0
3678,1,1.0,44,0
3679,1,1.0,68,0
3680,1,1.0,151,0
3681,0,1.0,44,0
3682,1,1.0,16,0
3683,0,1.0,59,0
3684,1,1.0,22,0
3685,1,1.0,119,1
3686,0,1.0,145,0
3687,0,1.0,42,0
3688,1,1.0,75,1
3689,1,1.0,68,0
3690,0,1.0,69,0
3691,0,1.0,63,0
3692,0,1.0,90,0
3693,0,1.0,54,0
3694,1,1.0,73,0
3695,0,1.0,26,0
3696,1,1.0,30,0
3697,0,1.0,91,0
3698,0,1.0,123,1
3699,0,1.0,111,1
3700,1,1.0,83,0
3701,1,1.0,48,0
3702,0,1.0,25,0
3703,0,1.0,82,1
3704,1,1.0,39,0
3705,0,1.0,85,0
3706,1,1.0,121,1
3707,0,1.0,50,0
3708,1,1.0,91,0
3709,1,1.0,48,0
3710,1,1.0,18,0
3711,1,1.0,43,0
3712,1,1.0,100,1
3713,1,1.0,113,0
3714,1,1.0,75,1
3715,1,1.0,66,1
3716,1,1.0,51,0
3717,1,1.0,16,0
3718,0,1.0,51,0
3719,1,1.0,82,1
3720,1,1.0,60,0
3721,1,1.0,69,0
3722,0,1.0,42,0
3723,0,1.0,40,0
3724,1,1.0,68,0
3725,1,1.0,57,0
3726,0,1.0,29,0
3727,1,1.0,74,0
3728,0,1.0,36,0
3729,1,1.0,56,0
3730,1,1.0,108,1
3731,0,1.0,103,0
3732,1,1.0,17,0
3733,1,1.0,103,1
3734,1,1.0,42,0
3735,1,1.0,53,0
3736,1,1.0,86,1
3737,1,1.0,139,1
3738,1,1.0,82,1
3739,1,1.0,60,0
3740,1,1.0,158,1
3741,0,1.0,147,1
3742,1,1.0,72,1
3743,0,1.0,77,0
3744,1,1.0,113,0
3745,0,1.0,30,0
3746,1,1.0,115,1
3747,1,1.0,78,1
3748,1,1.0,21,0
3749,1,1.0,181,1
3750,1,1.0,41,0
3751,0,1.0,34,0
3752,1,1.0,43,0
3753,0,1.0,54,0
3754,1,1.0,34,0
3755,0,1.0,37,0
3756,1,1.0,103,1
3757,0,1.0,29,0
3758,0,1.0,64,0
3759,0,1.0,63,0
3760,0,1.0,54,0
3761,1,1.0,140,1
3762,1,1.0,89,1
3763,1,1.0,98,1
3764,1,1.0,36,0
3765,1,1.0,30,0
3766,0,1.0,51,0
3767,1,1.0,93,1
3768,1,1.0,41,0
3769,1,1.0,40,0
3770,1,1.0,127,1
3771,0,1.0,51,0
3772,0,1.0,82,1
3773,0,1.0,67,0
3774,0,1.0,90,1
3775,1,1.0,65,0
3776,1,1.0,140,1
3777,1,1.0,261,0
3778,1,1.0,30,0
3779,0,1.0,64,0
3780,0,1.0,39,0
3781,1,1.0,44,0
3782,0,1.0,38,0
3783,1,1.0,61,0
3784,0,1.0,35,0
3785,1,1.0,46,0
3786,1,1.0,34,0
3787,1,1.0,75,1
3788,1,1.0,38,0
3789,1,1.0,42,0
3790,0,1.0,225,1
3791,1,1.0,147,1
3792,0,1.0,48,0
3793,1,1.0,166,0
3794,1,1.0,52,0
3795,1,1.0,198,1
3796,0,1.0,48,0
3797,1,1.0,39,0
3798,1,1.0,56,0
3799,0,1.0,60,0
3800,1,1.0,41,0
3801,1,1.0,31,0
3802,0,1.0,64,0
3803,0,1.0,43,0
3804,1,1.0,405,1
3805,1,1.0,46,0
3806,1,1.0,153,1
3807,1,1.0,43,0
3808,0,1.0,91,1
3809,1,1.0,43,0
3810,1,1.0,70,0
3811,1,1.0,16,0
3812,0,1.0,31,0
3813,1,1.0,96,1
3814,1,1.0,67,0
3815,1,1.0,82,1
3816,0,1.0,38,0
3817,0,1.0,112,1
3818,1,1.0,69,1
3819,1,1.0,169,1
3820,1,1.0,41,0
3821,1,1.0,78,1
3822,1,1.0,48,0
3823,1,1.0,33,0
3824,1,1.0,66,0
3825,1,1.0,24,0
3826,1,1.0,66,1
3827,0,1.0,55,0
3828,1,1.0,134,1
3829,0,1.0,29,0
3830,1,1.0,52,0
3831,0,1.0,156,1
3832,1,1.0,68,1
3833,1,1.0,65,1
3834,1,1.0,13,0
3835,1,1.0,21,0
3836,1,1.0,2,0
3837,1,1.0,59,0
3838,0,1.0,111,1
3839,0,1.0,65,0
3840,0,1.0,39,0
3841,1,1.0,32,0
3842,1,1.0,95,1
3843,1,1.0,63,1
3844,1,1.0,24,0
3845,1,1.0,36,0
3846,0,1.0,80,0
3847,1,1.0,55,0
3848,1,1.0,72,1
3849,0,1.0,125,0
3850,1,1.0,40,0
3851,1,1.0,18,0
3852,0,1.0,22,0
3853,1,1.0,47,0
3854,1,1.0,181,1
3855,0,1.0,46,0
3856,1,1.0,51,0
3857,1,1.0,29,0
3858,1,1.0,71,1
3859,1,1.0,89,0
3860,1,1.0,37,0
3861,1,1.0,48,0
3862,1,1.0,46,0
3863,0,1.0,23,0
3864,1,1.0,43,0
3865,1,0.0,19,0
3866,1,1.0,35,0
3867,1,1.0,200,1
3868,1,1.0,157,1
3869,1,1.0,210,0
3870,0,1.0,27,0
3871,1,1.0,8,0
3872,1,1.0,46,0
3873,0,1.0,47,0
3874,1,1.0,144,1
3875,0,1.0,35,0
3876,1,1.0,16,0
3877,0,1.0,41,0
3878,1,1.0,67,1
3879,0,1.0,97,1
3880,0,1.0,106,1
3881,1,1.0,54,0
3882,0,1.0,173,1
3883,1,1.0,66,1
3884,1,1.0,102,1
3885,1,1.0,55,0
3886,1,1.0,209,0
3887,1,1.0,91,1
3888,1,1.0,22,0
3889,1,1.0,111,1
3890,0,1.0,19,0
3891,1,1.0,36,0
3892,1,1.0,46,0
3893,1,1.0,59,0
3894,0,1.0,91,0
3895,1,1.0,25,0
3896,1,1.0,21,0
3897,1,1.0,48,0
3898,1,1.0,16,0
3899,1,1.0,107,0
3900,0,1.0,102,0
3901,1,1.0,80,0
3902,1,1.0,75,1
3903,1,1.0,23,0
3904,1,1.0,398,1
3905,0,1.0,45,0
3906,0,1.0,65,0
3907,1,1.0,16,0
3908,0,1.0,23,0
3909,0,1.0,74,1
3910,1,1.0,32,0
3911,1,1.0,40,0
3912,1,1.0,39,0
3913,1,1.0,125,1
3914,1,1.0,150,0
3915,0,1.0,48,0
3916,1,1.0,27,0
3917,1,1.0,124,0
3918,1,1.0,53,0
3919,1,1.0,45,0
3920,1,1.0,109,0
3921,0,1.0,31,0
3922,0,1.0,25,0
3923,1,1.0,31,1
3924,0,1.0,68,0
3925,0,1.0,109,1
3926,1,1.0,27,0
3927,0,1.0,42,0
3928,1,1.0,87,0
3929,1,1.0,182,1
3930,1,1.0,113,1
3931,1,1.0,134,1
3932,0,1.0,82,0
3933,1,1.0,158,1
3934,0,1.0,50,0
3935,0,1.0,54,0
3936,1,1.0,102,1
3937,1,1.0,144,1
3938,1,1.0,60,0
3939,0,1.0,38,0
3940,1,1.0,41,0
3941,1,1.0,45,0
3942,1,1.0,80,1
3943,1,1.0,38,0
3944,1,1.0,212,1
3945,1,1.0,30,1
3946,1,1.0,59,0
3947,0,1.0,209,1
3948,0,1.0,114,1
3949,1,1.0,29,0
3950,0,1.0,29,0
3951,1,1.0,164,1
3952,1,1.0,79,1
3953,0,1.0,67,0
3954,0,1.0,51,0
3955,1,1.0,109,1
3956,1,1.0,57,0
3957,0,1.0,89,1
3958,0,1.0,22,0
3959,0,1.0,49,0
3960,1,1.0,68,0
3961,1,1.0,22,0
3962,0,1.0,55,0
3963,1,1.0,79,0
3964,1,1.0,18,0
3965,1,1.0,83,1
3966,1,1.0,209,0
3967,1,1.0,176,1
3968,1,1.0,64,0
3969,1,1.0,21,0
3970,1,1.0,129,1
3971,0,1.0,90,0
3972,1,1.0,114,1
3973,0,1.0,97,1
3974,1,1.0,33,0
3975,1,1.0,34,0
3976,1,1.0,64,1
3977,0,1.0,53,0
3978,0,1.0,96,1
3979,1,1.0,159,1
3980,0,1.0,29,0
3981,1,1.0,19,0
3982,0,1.0,51,0
3983,1,1.0,100,1
3984,0,1.0,91,1
3985,0,1.0,75,0
3986,1,1.0,80,1
3987,1,1.0,53,1
3988,0,1.0,30,0
3989,1,1.0,45,0
3990,0,1.0,31,0
3991,0,1.0,68,1
3992,0,1.0,85,0
3993,1,1.0,109,1
3994,0,1.0,23,0
3995,1,0.0,18,0
3996,0,1.0,89,0
3997,1,1.0,68,0
3998,1,1.0,204,1
3999,1,1.0,77,1
4000,1,1.0,51,0
4001,0,1.0,33,0
4002,1,1.0,76,1
4003,0,1.0,114,1
4004,1,1.0,77,1
4005,1,1.0,63,0
4006,1,1.0,94,1
4007,0,1.0,39,0
4008,1,1.0,105,0
4009,1,1.0,88,1
4010,1,1.0,32,0
4011,1,1.0,116,1
4012,1,1.0,30,0
4013,0,1.0,79,0
4014,0,1.0,112,1
4015,0,1.0,153,1
4016,0,1.0,33,0
4017,1,1.0,85,1
4018,1,1.0,37,0
4019,0,1.0,65,0
4020,1,1.0,188,1
4021,1,1.0,83,1
4022,1,1.0,38,0
4023,1,1.0,92,0
4024,1,1.0,39,0
4025,1,1.0,96,1
4026,0,1.0,90,0
4027,1,1.0,187,0
4028,0,1.0,38,0
4029,1,1.0,84,0
4030,1,1.0,44,0
4031,0,1.0,46,0
4032,0,1.0,87,1
4033,0,1.0,62,1
4034,0,1.0,108,1
4035,0,1.0,42,0
4036,0,1.0,63,0
4037,1,1.0,141,1
4038,1,1.0,36,0
4039,0,1.0,42,0
4040,0,1.0,82,1
4041,1,1.0,79,1
4042,1,1.0,85,1
4043,1,1.0,76,1
4044,1,1.0,55,0
4045,1,1.0,15,0
4046,1,1.0,57,0
4047,1,1.0,21,0
4048,1,1.0,29,0
4049,1,1.0,48,0
4050,0,1.0,42,0
4051,1,1.0,51,1
4052,1,1.0,158,1
4053,0,1.0,61,0
4054,0,1.0,120,1
4055,0,1.0,86,1
4056,0,1.0,32,0
4057,0,1.0,25,0
4058,0,1.0,79,1
4059,1,1.0,17,0
4060,1,1.0,181,1
4061,0,1.0,32,0
4062,0,1.0,53,0
4063,0,1.0,85,1
4064,0,1.0,59,0
4065,1,1.0,103,2
4066,0,1.0,33,0
4067,1,1.0,66,1
4068,1,1.0,91,1
4069,1,1.0,156,1
4070,0,1.0,77,0
4071,1,1.0,62,1
4072,1,1.0,25,0
4073,1,1.0,104,1
4074,1,1.0,60,0
4075,0,1.0,48,0
4076,0,1.0,26,0
4077,1,1.0,97,1
4078,1,1.0,17,0
4079,0,1.0,38,0
4080,0,1.0,40,0
4081,0,1.0,46,0
4082,0,1.0,24,0
4083,1,1.0,69,1
4084,1,1.0,52,0
4085,1,1.0,15,0
4086,1,1.0,27,0
4087,1,1.0,73,0
4088,0,1.0,105,1
4089,0,1.0,48,0
4090,0,1.0,93,1
4091,0,1.0,25,0
4092,1,1.0,46,0
4093,1,1.0,165,1
4094,0,1.0,29,0
4095,0,1.0,75,0
4096,0,1.0,111,1
4097,1,1.0,37,0
4098,1,1.0,39,0
4099,0,1.0,96,1
4100,1,1.0,169,1
4101,1,1.0,178,1
4102,1,1.0,33,0
4103,1,1.0,37,0
4104,1,1.0,53,0
4105,1,1.0,66,0
4106,0,1.0,49,0
4107,1,1.0,15,0
4108,1,1.0,45,0
4109,1,1.0,104,1
4110,1,1.0,35,0
4111,1,1.0,15,0
4112,1,1.0,44,0
4113,1,1.0,71,0
4114,1,1.0,175,1
4115,1,1.0,111,1
4116,1,1.0,87,1
4117,1,1.0,64,0
4118,1,1.0,11,0
4119,0,1.0,46,0
4120,1,1.0,25,0
4121,0,1.0,74,1
4122,0,1.0,142,1
4123,1,1.0,181,1
4124,1,1.0,72,1
4125,1,1.0,77,1
4126,0,1.0,57,0
4127,1,1.0,80,1
4128,1,1.0,57,0
4129,1,1.0,21,0
4130,1,1.0,38,0
4131,1,1.0,124,1
4132,1,1.0,12,0
4133,0,1.0,80,1
4134,1,1.0,38,0
4135,0,1.0,31,0
4136,1,1.0,112,0
4137,1,1.0,78,0
4138,1,1.0,50,0
4139,1,1.0,71,1
4140,0,1.0,198,1
4141,0,1.0,69,0
4142,1,1.0,52,0
4143,0,1.0,48,0
4144,0,1.0,62,0
4145,0,1.0,45,1
4146,1,1.0,19,0
4147,1,1.0,23,0
4148,0,1.0,25,0
4149,1,1.0,177,1
4150,1,1.0,196,1
4151,1,1.0,67,1
4152,0,1.0,69,0
4153,1,1.0,16,0
4154,0,1.0,48,0
4155,1,1.0,196,1
4156,0,1.0,36,0
4157,1,1.0,53,0
4158,1,1.0,27,0
4159,1,1.0,43,0
4160,0,1.0,43,0
4161,1,1.0,16,0
4162,1,1.0,228,1
4163,1,1.0,70,0
4164,1,1.0,64,0
4165,0,1.0,43,0
4166,1,1.0,54,0
4167,1,1.0,161,1
4168,0,1.0,78,0
4169,1,1.0,77,1
4170,1,1.0,26,0
4171,1,1.0,63,1
4172,0,1.0,61,0
4173,1,1.0,67,1
4174,0,1.0,35,0
4175,1,1.0,108,1
4176,0,1.0,79,1
4177,0,1.0,35,0
4178,0,1.0,97,0
4179,1,1.0,53,0
4180,1,1.0,19,0
4181,1,1.0,35,0
4182,1,1.0,456,0
4183,0,1.0,57,0
4184,1,1.0,38,0
4185,1,1.0,55,0
4186,1,1.0,51,0
4187,1,1.0,88,1
4188,1,1.0,157,1
4189,0,1.0,45,0
4190,1,1.0,115,0
4191,1,1.0,79,1
4192,1,1.0,39,0
4193,1,1.0,41,0
4194,1,1.0,69,0
4195,1,1.0,35,0
4196,0,1.0,34,0
4197,0,1.0,79,0
4198,0,1.0,95,1
4199,1,1.0,90,0
4200,0,1.0,32,0
4201,1,1.0,75,1
4202,1,1.0,7,0
4203,1,1.0,74,0
4204,0,1.0,31,0
4205,1,1.0,17,0
4206,1,1.0,16,0
4207,1,1.0,99,1
4208,1,1.0,114,0
4209,1,1.0,33,0
4210,1,1.0,19,0
4211,1,1.0,141,1
4212,1,1.0,21,0
4213,1,1.0,64,0
4214,1,1.0,60,0
4215,0,1.0,62,0
4216,1,1.0,50,0
4217,1,1.0,152,1
4218,1,1.0,128,1
4219,1,1.0,143,0
4220,1,1.0,70,0
4221,0,1.0,82,0
4222,1,1.0,38,0
4223,1,1.0,56,0
4224,1,1.0,69,1
4225,1,1.0,171,1
4226,1,1.0,89,0
4227,1,1.0,31,0
4228,0,1.0,35,0
4229,1,1.0,59,0
4230,0,1.0,76,0
4231,0,1.0,38,0
4232,1,1.0,50,0
4233,1,1.0,54,0
4234,1,1.0,45,0
4235,1,1.0,77,0
4236,1,1.0,93,1
4237,1,1.0,20,0
4238,1,1.0,15,0
4239,1,1.0,146,1
4240,1,1.0,14,0
4241,0,1.0,74,0
4242,1,1.0,283,1
4243,1,1.0,37,0
4244,0,1.0,48,0
4245,1,1.0,47,0
4246,0,1.0,38,0
4247,1,1.0,39,0
4248,1,1.0,93,0
4249,0,1.0,66,0
4250,0,1.0,24,0
4251,0,1.0,60,0
4252,1,1.0,167,1
4253,0,1.0,31,0
4254,0,1.0,52,0
4255,1,1.0,38,0
4256,1,1.0,196,1
4257,1,1.0,111,1
4258,0,1.0,42,0
4259,1,1.0,200,1
4260,0,1.0,30,0
4261,1,1.0,16,0
4262,1,1.0,28,0
4263,1,1.0,131,1
4264,0,1.0,51,0
4265,0,1.0,28,0
4266,1,1.0,70,0
4267,1,1.0,239,0
4268,1,1.0,74,0
4269,1,1.0,30,0
4270,1,1.0,83,0
4271,1,1.0,72,1
4272,0,1.0,140,0
4273,1,1.0,45,0
4274,1,1.0,16,0
4275,1,1.0,63,0
4276,0,1.0,39,0
4277,1,1.0,38,0
4278,0,1.0,35,0
4279,1,1.0,33,0
4280,0,1.0,111,0
4281,1,1.0,61,1
4282,1,1.0,58,0
4283,1,1.0,185,1
4284,0,1.0,82,0
4285,0,1.0,27,0
4286,1,1.0,52,0
4287,0,1.0,44,0
4288,1,1.0,46,0
4289,1,1.0,64,0
4290,1,1.0,112,1
4291,1,1.0,208,1
4292,1,1.0,57,0
4293,1,1.0,55,0
4294,0,1.0,34,0
4295,1,1.0,206,0
4296,1,1.0,68,0
4297,1,1.0,141,1
4298,1,1.0,84,1
4299,0,1.0,28,0
4300,0,1.0,54,0
4301,1,1.0,45,0
4302,1,1.0,37,0
4303,1,1.0,47,0
4304,0,1.0,131,0
4305,1,1.0,80,0
4306,1,1.0,37,0
4307,1,1.0,77,1
4308,0,1.0,123,1
4309,1,1.0,2,0
4310,1,1.0,149,0
4311,1,1.0,18,0
4312,1,1.0,32,0
4313,1,1.0,63,0
4314,0,1.0,59,0
4315,1,1.0,123,1
4316,1,1.0,28,0
4317,1,1.0,142,1
4318,0,1.0,34,0
4319,0,1.0,76,0
4320,1,1.0,20,0
4321,1,1.0,42,0
4322,1,1.0,21,0
4323,1,1.0,124,1
4324,1,1.0,138,1
4325,1,1.0,53,0
4326,0,1.0,74,0
4327,0,1.0,83,1
4328,1,1.0,46,0
4329,1,1.0,62,0
4330,1,1.0,193,0
4331,1,1.0,61,1
4332,0,1.0,101,0
4333,1,1.0,103,1
4334,1,1.0,99,0
4335,1,1.0,43,0
4336,1,1.0,62,0
4337,1,1.0,49,0
4338,1,1.0,41,0
4339,1,1.0,102,0
4340,1,1.0,115,1
4341,0,1.0,90,0
4342,1,1.0,63,1
4343,1,1.0,79,1
4344,0,1.0,30,0
4345,1,1.0,83,1
4346,1,1.0,69,1
4347,0,1.0,140,1
4348,1,1.0,104,1
4349,1,1.0,74,0
4350,1,1.0,16,0
4351,0,1.0,47,0
4352,1,1.0,39,0
4353,1,1.0,93,1
4354,1,1.0,32,0
4355,1,1.0,246,1
4356,0,1.0,97,0
4357,0,1.0,38,0
